customer_id,event_date,event_type,event_value
100070,2023-12-24,watch,87.04
100070,2023-12-04,watch,6.16
100070,2023-04-20,share,26.94
100070,2024-12-25,login,52.76
100070,2025-03-28,login,35.89
100070,2024-02-23,search,27.78
100070,2022-12-14,purchase,54.25
100070,2022-07-31,share,58.15
100071,2023-05-26,login,93.16
100071,2024-07-30,purchase,33.98
100071,2022-11-02,purchase,10.2
100071,2025-06-08,watch,47.42
100071,2024-10-25,watch,83.44
100071,2023-01-20,search,60.88
100071,2025-03-31,watch,52.11
100071,2024-04-26,watch,81.82
100071,2023-03-23,login,58.24
100072,2023-09-15,share,39.54
100072,2024-05-05,login,59.26
100072,2024-08-26,login,93.29
100072,2024-01-31,search,85.76
100072,2024-07-25,share,39.84
100072,2023-08-07,watch,79.92
100072,2024-06-21,search,44.1
100072,2024-07-04,login,94.9
100072,2025-08-12,search,35.12
100072,2024-01-26,login,64.62
100072,2023-12-16,purchase,79.34
100072,2023-04-06,share,10.96
100072,2025-10-09,share,60.38
100072,2024-03-14,watch,44.84
100072,2022-04-16,purchase,93.1
100073,2025-09-28,purchase,23.13
100073,2024-03-15,search,54.48
100073,2023-07-07,login,78.72
100073,2024-06-06,login,27.42
100073,2025-08-25,watch,50.15
100073,2022-09-04,search,7.6
100073,2022-01-06,search,75.98
100074,2025-02-12,purchase,76.05
100074,2025-07-06,purchase,95.63
100074,2024-11-15,login,15.59
100074,2023-09-01,watch,12.57
100074,2025-03-03,share,56.96
100074,2024-07-03,watch,30.52
100075,2023-08-12,share,97.84
100075,2023-06-21,watch,67.08
100075,2025-04-18,login,63.47
100075,2025-01-09,login,4.48
100075,2024-02-18,watch,16.9
100075,2022-01-28,share,62.01
100075,2024-11-03,share,61.23
100075,2023-03-22,search,5.37
100075,2023-06-09,share,49.11
100075,2025-07-14,purchase,62.19
100075,2022-08-06,share,25.79
100075,2025-05-12,share,4.28
100075,2024-11-08,purchase,51.84
100075,2023-12-12,search,3.17
100075,2023-08-27,login,92.45
100075,2025-10-10,watch,15.15
100075,2022-08-19,search,19.8
100076,2023-09-03,login,76.11
100076,2022-05-16,watch,94.43
100076,2022-10-22,purchase,46.58
100076,2024-03-07,share,36.94
100076,2023-04-13,purchase,76.03
100076,2025-10-06,purchase,77.95
100076,2022-04-22,purchase,91.14
100076,2024-04-05,login,75.37
100076,2022-07-06,watch,75.96
100076,2025-03-21,search,1.4
100076,2025-05-31,login,12.29
100076,2025-05-30,share,18.1
100076,2022-08-29,search,45.47
100076,2022-06-04,watch,63.37
100077,2023-07-14,search,71.1
100077,2022-04-28,login,95.02
100077,2024-10-01,login,10.43
100077,2023-11-16,share,97.72
100077,2024-03-14,login,31.9
100077,2022-06-28,share,88.95
100077,2022-10-29,purchase,43.26
100077,2025-02-28,search,11.31
100077,2024-12-31,search,46.31
100077,2022-06-22,watch,35.7
100077,2022-01-06,watch,57.61
100077,2024-05-31,purchase,47.95
100077,2025-05-17,search,61.48
100077,2024-08-22,watch,14.39
100077,2022-05-28,share,89.48
100078,2025-03-08,purchase,75.79
100078,2023-01-28,share,67.81
100078,2023-10-19,search,86.58
100078,2023-07-01,purchase,79.45
100078,2022-07-23,purchase,9.49
100078,2024-01-25,login,77.46
100078,2022-08-06,watch,75.25
100078,2024-07-13,watch,18.07
100078,2023-06-26,purchase,37.1
100078,2024-01-07,watch,84.63
100078,2024-02-29,share,13.47
100079,2022-09-29,purchase,43.81
100079,2024-05-30,purchase,56.33
100079,2023-07-29,search,24.03
100079,2022-05-16,search,20.44
100079,2022-06-16,watch,87.11
100079,2023-03-24,watch,58.6
100079,2023-05-08,share,64.61
100079,2023-12-14,purchase,70.32
100080,2024-12-08,share,54.33
100080,2023-04-11,purchase,2.69
100080,2022-06-29,login,85.13
100080,2022-06-13,share,89.62
100080,2024-11-14,share,18.24
100080,2024-06-28,login,30.78
100080,2024-07-19,purchase,74.51
100081,2023-06-08,share,31.11
100081,2025-10-01,share,91.49
100081,2025-07-23,purchase,59.18
100081,2025-03-19,purchase,39.29
100081,2022-01-11,share,9.11
100081,2022-08-28,purchase,94.57
100081,2022-05-25,search,12.33
100081,2024-08-19,purchase,86.1
100081,2025-05-02,purchase,13.24
100081,2024-02-16,share,84.48
100081,2025-05-25,search,95.64
100081,2024-12-11,login,86.26
100081,2024-12-10,search,74.49
100081,2023-07-15,purchase,83.72
100082,2025-01-26,watch,10.69
100082,2024-01-13,login,33.94
100082,2024-02-26,purchase,62.55
100082,2022-04-13,share,14.01
100082,2024-09-10,share,69.72
100082,2025-02-28,login,57.41
100082,2022-03-14,login,95.39
100083,2025-08-18,purchase,33.99
100083,2023-04-21,login,97.73
100083,2024-03-16,search,36.2
100083,2025-07-29,search,71.36
100083,2024-02-16,login,66.83
100083,2022-08-17,purchase,35.05
100083,2024-05-18,watch,61.15
100083,2023-03-25,search,89.62
100083,2022-04-25,purchase,18.15
100083,2022-07-01,login,1.62
100083,2023-02-01,purchase,2.52
100083,2024-10-23,purchase,96.5
100083,2025-08-06,login,78.81
100084,2022-12-13,watch,19.59
100084,2022-11-28,purchase,75.79
100084,2023-04-04,login,6.19
100084,2023-05-10,login,16.99
100084,2022-02-22,login,7.19
100084,2024-07-01,share,68.87
100084,2025-08-21,search,45.62
100084,2022-04-05,login,34.47
100084,2025-10-19,login,2.63
100084,2022-02-05,login,2.08
100084,2024-01-12,watch,30.72
100084,2022-07-15,purchase,59.47
100084,2024-02-06,watch,43.26
100084,2023-04-22,login,49.05
100085,2023-12-29,share,55.3
100085,2025-06-28,search,63.52
100085,2022-04-10,search,15.33
100085,2024-02-08,search,52.21
100085,2022-10-19,search,83.03
100085,2024-08-29,share,69.06
100085,2024-11-25,login,54.36
100085,2023-07-25,watch,29.42
100085,2022-03-26,login,16.22
100085,2023-06-19,purchase,33.11
100085,2024-07-08,login,26.12
100085,2025-10-11,login,33.02
100085,2023-06-08,purchase,97.54
100085,2022-03-28,purchase,11.92
100085,2023-12-04,purchase,85.81
100085,2022-06-06,watch,3.82
100086,2025-08-10,purchase,56.84
100086,2023-03-09,share,85.33
100086,2025-10-01,search,28.61
100086,2023-03-28,watch,27.77
100086,2024-04-20,search,60.47
100086,2022-10-25,share,8.35
100086,2022-05-21,share,71.9
100086,2025-02-10,search,14.74
100086,2024-04-19,purchase,2.66
100086,2024-02-18,watch,79.06
100086,2022-12-09,purchase,64.56
100086,2024-10-06,share,82.59
100086,2025-06-09,login,71.69
100086,2025-05-05,watch,47.56
100086,2022-10-31,login,79.62
100086,2024-03-21,share,77.83
100086,2023-07-30,search,88.82
100087,2025-04-16,share,36.93
100087,2022-07-04,share,8.9
100087,2022-03-12,purchase,88.13
100087,2023-08-28,login,3.46
100087,2023-03-28,search,43.68
100087,2022-12-20,purchase,34.09
100087,2025-05-04,login,34.16
100087,2024-09-01,purchase,95.67
100087,2023-10-09,search,55.02
100087,2025-10-01,purchase,33.02
100087,2023-07-02,search,2.65
100087,2023-12-28,search,69.27
100087,2022-09-07,watch,50.21
100087,2022-10-17,search,78.52
100087,2024-03-21,search,72.56
100087,2022-09-26,purchase,20.48
100088,2022-12-30,search,78.98
100088,2024-04-25,login,9.94
100088,2023-01-26,search,63.02
100088,2024-01-23,login,64.43
100088,2024-08-13,purchase,89.87
100088,2023-11-09,login,6.74
100088,2022-09-30,purchase,3.49
100088,2024-11-21,login,57.44
100088,2022-04-26,purchase,13.89
100088,2023-06-10,purchase,30.18
100089,2023-10-27,purchase,27.94
100089,2022-04-28,login,36.96
100089,2025-03-04,watch,43.54
100089,2024-08-04,share,88.15
100089,2025-08-03,login,99.99
100089,2024-02-08,watch,39.14
100089,2025-08-03,login,75.49
100089,2025-06-07,watch,38.14
100089,2022-02-11,share,69.62
100090,2022-12-16,watch,33.44
100090,2022-05-21,purchase,71.7
100090,2024-01-13,share,29.69
100090,2025-10-14,share,24.17
100090,2023-04-15,search,41.48
100090,2025-06-16,purchase,33.54
100090,2025-07-10,watch,8.35
100090,2024-05-29,search,64.3
100090,2023-04-07,share,34.88
100090,2022-12-04,login,24.91
100090,2022-02-17,share,50.01
100090,2022-01-31,watch,89.1
100090,2023-01-02,purchase,51.94
100090,2024-08-24,share,39.63
100090,2023-06-01,share,19.63
100090,2022-07-15,search,63.87
100090,2022-04-02,login,77.03
100090,2022-11-14,search,54.65
100091,2024-06-25,search,1.83
100091,2022-12-26,watch,46.29
100091,2025-09-05,login,81.05
100091,2025-05-18,watch,11.43
100091,2024-11-28,purchase,81.67
100091,2025-04-13,share,91.46
100091,2024-01-15,watch,53.15
100091,2023-10-22,purchase,70.12
100091,2024-07-06,share,36.34
100091,2024-11-12,login,21.73
100091,2022-08-03,purchase,2.79
100091,2025-09-10,purchase,32.16
100091,2024-12-01,purchase,15.83
100091,2024-06-06,watch,57.6
100091,2025-07-06,share,89.69
100091,2023-09-11,share,89.1
100091,2023-08-09,purchase,56.78
100091,2024-11-23,search,40.61
100092,2025-05-24,purchase,96.57
100092,2023-01-01,search,16.6
100092,2025-01-17,purchase,85.69
100092,2024-05-06,login,38.75
100092,2024-03-15,search,97.0
100092,2024-06-17,purchase,52.36
100092,2024-10-20,watch,4.38
100092,2022-02-26,purchase,80.41
100092,2025-08-30,watch,14.66
100093,2023-03-17,watch,75.18
100093,2024-08-31,login,97.96
100093,2023-11-17,search,20.99
100093,2025-05-29,purchase,81.41
100093,2022-09-20,watch,28.39
100093,2023-07-18,share,40.48
100093,2025-03-19,watch,2.41
100093,2024-03-29,search,35.62
100093,2022-01-22,purchase,26.96
100093,2023-04-27,login,83.99
100093,2024-03-20,login,14.27
100094,2022-05-08,purchase,13.39
100094,2024-05-28,share,1.54
100094,2025-06-10,share,6.55
100094,2024-11-26,search,38.44
100094,2024-02-20,search,26.1
100094,2022-12-16,watch,96.46
100094,2023-05-26,search,83.44
100094,2023-02-23,search,57.2
100094,2023-03-17,share,34.59
100094,2023-03-27,share,68.63
100095,2024-12-02,login,79.78
100095,2025-09-17,login,77.94
100095,2024-07-08,search,98.99
100095,2024-09-07,login,70.14
100095,2022-02-10,login,36.04
100095,2022-01-22,share,43.04
100095,2023-02-10,share,74.43
100095,2024-09-22,purchase,60.61
100095,2023-04-03,login,64.47
100095,2025-09-22,search,2.36
100095,2022-01-19,watch,56.71
100095,2024-10-19,search,41.83
100095,2024-09-05,watch,14.84
100095,2023-03-09,share,54.63
100095,2024-11-07,login,17.8
100095,2022-06-12,watch,42.22
100096,2024-12-06,share,28.89
100096,2024-01-09,login,14.6
100096,2024-07-30,purchase,21.34
100096,2023-03-27,share,33.38
100096,2024-06-03,login,78.02
100096,2023-07-09,login,19.33
100096,2022-08-31,purchase,69.65
100096,2023-07-04,search,13.22
100096,2022-02-26,login,50.14
100096,2023-07-07,login,95.75
100096,2024-07-17,search,96.68
100096,2023-05-30,search,37.0
100096,2025-02-14,search,64.38
100096,2024-07-15,watch,70.14
100096,2025-07-02,purchase,76.74
100096,2023-06-25,search,87.56
100096,2024-10-22,login,34.41
100096,2023-09-14,login,19.15
100097,2023-05-07,login,48.95
100097,2023-02-24,watch,42.52
100097,2022-02-03,login,53.07
100097,2023-07-13,search,66.62
100097,2022-06-07,purchase,68.84
100097,2023-06-07,watch,38.47
100097,2023-11-24,share,36.11
100097,2025-10-15,search,77.68
100097,2023-05-29,share,95.87
100097,2023-12-13,login,50.11
100097,2024-02-25,search,90.66
100097,2023-10-04,purchase,26.28
100097,2025-02-01,share,71.76
100097,2025-05-03,search,54.76
100098,2025-01-13,watch,82.82
100098,2023-12-14,search,18.42
100098,2025-08-26,share,79.74
100098,2023-05-21,share,3.38
100098,2025-06-26,watch,93.1
100098,2023-01-08,search,90.58
100098,2024-10-12,login,85.28
100098,2025-01-14,login,85.89
100098,2025-09-18,share,94.51
100098,2025-08-03,login,4.99
100098,2025-03-30,share,62.07
100098,2022-05-04,share,67.61
100098,2024-04-25,purchase,47.31
100098,2023-02-23,share,33.91
100098,2022-11-13,search,31.25
100098,2023-09-22,search,98.02
100098,2023-03-05,purchase,73.55
100099,2024-11-13,search,20.89
100099,2022-04-21,search,8.38
100099,2024-03-22,watch,63.85
100099,2023-03-10,watch,47.46
100099,2025-09-11,login,20.29
100099,2022-10-02,search,2.44
100099,2022-06-03,search,51.67
100099,2023-02-27,watch,12.24
100099,2024-04-25,login,73.45
100099,2023-04-27,search,75.69
100099,2025-02-10,share,82.3
100099,2023-07-16,watch,76.17
100099,2024-03-21,share,31.25
100099,2022-07-04,watch,8.01
100099,2024-08-17,search,38.04
100099,2025-07-12,share,92.38
100099,2023-11-03,share,35.34
100099,2023-01-12,purchase,2.1
100099,2024-05-26,search,56.27
100100,2024-05-13,share,44.78
100100,2022-11-07,share,66.34
100100,2024-06-12,purchase,33.41
100100,2025-08-04,share,92.26
100100,2024-12-14,login,9.93
100100,2023-12-18,search,18.46
100100,2022-11-16,login,69.29
100101,2025-08-29,purchase,35.55
100101,2025-06-01,watch,6.72
100101,2025-08-31,search,44.39
100101,2024-08-07,purchase,64.65
100101,2022-07-10,search,41.04
100101,2025-05-03,search,94.71
100101,2025-07-28,search,31.99
100101,2023-05-16,share,25.2
100101,2022-01-18,login,20.78
100101,2024-11-04,search,57.55
100101,2024-12-25,search,8.51
100101,2022-11-10,watch,79.97
100101,2023-12-21,search,71.78
100102,2023-09-06,purchase,13.1
100102,2023-07-10,purchase,6.5
100102,2024-09-04,purchase,35.67
100102,2022-12-10,watch,74.23
100102,2023-05-09,share,7.9
100102,2025-06-01,purchase,9.46
100102,2025-07-01,share,41.24
100102,2022-06-26,search,5.51
100102,2024-12-15,share,82.1
100102,2023-12-08,search,60.52
100102,2023-01-14,watch,4.12
100102,2025-09-21,search,23.13
100103,2023-07-14,share,47.23
100103,2025-05-23,share,86.17
100103,2023-11-17,purchase,15.38
100103,2025-10-19,share,35.64
100103,2024-07-26,watch,45.78
100103,2025-06-28,purchase,93.59
100103,2025-05-22,search,9.47
100103,2022-08-14,search,61.95
100103,2025-06-18,share,10.62
100103,2022-08-16,login,22.11
100103,2025-06-09,share,88.83
100103,2024-01-26,login,75.74
100103,2023-12-02,share,50.18
100103,2024-11-26,login,58.14
100104,2024-01-19,login,39.73
100104,2022-05-19,login,92.99
100104,2025-01-01,share,83.68
100104,2025-08-15,share,3.97
100104,2022-06-27,login,16.72
100104,2025-02-19,search,49.35
100104,2022-12-30,search,41.1
100104,2023-07-03,login,73.89
100104,2023-12-20,watch,50.94
100104,2022-10-13,share,72.64
100104,2025-04-09,search,39.94
100105,2025-04-27,purchase,18.88
100105,2023-06-08,search,41.08
100105,2025-01-27,purchase,28.04
100105,2022-02-08,login,77.34
100105,2024-10-10,watch,61.74
100105,2022-06-04,watch,46.92
100105,2024-01-08,purchase,67.76
100105,2022-01-01,login,69.27
100105,2025-10-01,share,85.97
100106,2023-03-24,purchase,81.72
100106,2024-09-18,login,93.94
100106,2022-03-01,watch,51.18
100106,2023-07-24,purchase,65.49
100106,2022-06-13,search,81.42
100106,2022-01-30,watch,84.17
100106,2024-09-10,login,81.48
100106,2024-08-15,search,9.97
100106,2025-09-29,share,8.68
100106,2025-03-18,purchase,20.46
100106,2024-12-16,share,92.55
100106,2023-08-10,watch,93.12
100106,2024-07-10,watch,86.76
100106,2024-06-05,login,1.75
100106,2022-12-28,share,21.93
100106,2025-08-09,login,50.64
100107,2024-04-15,share,28.81
100107,2022-05-02,share,99.74
100107,2022-09-08,login,37.8
100107,2022-07-24,search,50.37
100107,2023-05-06,purchase,71.5
100107,2023-12-12,watch,3.41
100107,2023-09-16,login,66.83
100107,2025-01-10,share,32.51
100107,2023-07-26,purchase,37.55
100107,2023-10-19,watch,76.87
100107,2025-07-08,watch,48.85
100107,2022-06-13,watch,25.23
100108,2024-04-19,watch,4.13
100108,2023-12-27,watch,18.48
100108,2022-08-09,share,39.69
100108,2022-03-27,search,48.49
100108,2025-06-24,search,89.95
100108,2025-07-09,purchase,77.4
100108,2022-08-07,watch,23.57
100108,2022-06-12,login,10.54
100108,2022-08-16,login,93.66
100108,2024-04-11,search,1.44
100108,2022-09-18,purchase,86.3
100108,2024-11-13,login,12.31
100109,2022-05-12,search,39.23
100109,2023-12-20,share,79.82
100109,2022-11-01,login,28.36
100109,2024-03-04,purchase,77.97
100109,2025-08-31,search,50.96
100109,2022-08-07,share,3.99
100109,2023-05-07,share,36.96
100109,2022-05-14,login,53.47
100109,2025-05-25,login,36.57
100109,2023-03-27,watch,96.31
100109,2022-12-26,login,35.89
100109,2022-04-14,share,2.07
100109,2024-10-05,watch,51.96
100109,2023-07-10,purchase,78.57
100109,2023-01-03,purchase,30.88
100109,2025-08-01,purchase,54.93
100109,2022-07-20,purchase,11.81
100110,2023-02-14,search,40.67
100110,2022-07-21,login,15.41
100110,2024-04-01,login,48.05
100110,2023-01-17,purchase,33.63
100110,2025-04-25,share,3.71
100110,2022-07-20,search,13.19
100110,2025-07-12,search,37.05
100110,2025-05-11,login,24.13
100110,2022-09-16,login,80.13
100110,2022-01-13,login,59.28
100110,2022-04-11,login,80.36
100110,2022-08-07,login,84.98
100110,2024-10-12,purchase,3.78
100110,2022-12-10,login,47.92
100110,2023-06-10,login,57.53
100110,2024-08-18,purchase,45.6
100110,2025-05-12,search,54.45
100111,2023-09-24,share,54.48
100111,2025-03-28,search,60.37
100111,2025-07-27,watch,13.56
100111,2025-01-12,search,55.28
100111,2025-05-12,login,88.04
100111,2023-09-29,purchase,35.55
100111,2024-01-05,watch,6.87
100111,2025-06-10,login,79.91
100111,2025-09-05,search,59.99
100112,2024-02-18,purchase,77.98
100112,2024-03-19,purchase,40.16
100112,2024-02-05,purchase,82.03
100112,2025-04-29,search,47.08
100112,2022-04-07,share,51.7
100112,2022-11-05,purchase,57.4
100112,2023-02-16,search,55.01
100113,2023-02-18,purchase,49.99
100113,2023-11-16,share,66.96
100113,2025-03-20,watch,99.91
100113,2024-10-23,login,63.98
100113,2022-12-20,login,51.8
100113,2023-07-18,share,51.47
100113,2024-09-28,search,40.96
100113,2025-08-11,share,11.94
100113,2025-03-01,share,47.35
100113,2025-09-29,login,53.11
100113,2024-01-19,login,46.61
100113,2025-07-24,login,7.39
100113,2022-06-02,share,1.44
100114,2022-11-29,share,58.12
100114,2023-04-20,login,78.95
100114,2023-08-14,watch,94.7
100114,2025-04-11,login,90.79
100114,2023-06-21,watch,34.43
100114,2024-04-20,login,86.2
100114,2023-02-24,share,70.06
100114,2022-10-20,login,91.83
100114,2025-01-01,share,50.65
100114,2024-06-18,search,17.75
100114,2025-09-29,purchase,27.55
100114,2024-03-01,search,78.27
100114,2024-02-14,share,3.83
100114,2022-01-27,share,27.24
100114,2022-07-14,watch,91.18
100114,2025-07-11,share,40.08
100115,2022-03-16,watch,71.82
100115,2023-06-06,watch,12.92
100115,2024-04-28,login,52.77
100115,2023-08-10,login,25.26
100115,2025-06-23,login,89.87
100115,2024-02-19,login,60.1
100115,2023-11-01,search,35.77
100115,2024-07-07,watch,27.82
100115,2023-02-27,share,67.9
100115,2023-03-24,share,98.98
100115,2023-10-01,search,93.07
100115,2023-09-25,login,50.24
100115,2022-11-22,search,62.99
100116,2024-12-07,login,22.46
100116,2023-04-03,search,78.93
100116,2022-08-24,login,54.43
100116,2022-12-28,search,29.1
100116,2025-04-04,share,24.26
100116,2022-06-26,share,39.88
100116,2022-03-11,purchase,17.16
100116,2024-02-27,search,55.06
100116,2022-03-18,search,32.28
100117,2025-06-07,search,56.86
100117,2022-08-14,search,91.32
100117,2025-07-19,purchase,81.04
100117,2024-09-16,share,55.82
100117,2025-04-15,purchase,77.36
100117,2022-04-20,share,75.76
100117,2022-03-04,share,46.46
100117,2023-03-22,purchase,7.43
100117,2025-09-09,purchase,72.55
100117,2025-02-15,watch,19.08
100117,2025-01-13,purchase,28.87
100117,2023-01-19,search,29.77
100118,2022-05-12,share,10.99
100118,2022-09-04,purchase,60.71
100118,2024-11-23,share,14.09
100118,2022-04-27,login,32.96
100118,2022-04-11,purchase,94.13
100118,2023-12-24,watch,59.0
100118,2025-10-09,share,71.58
100118,2023-01-31,watch,8.46
100118,2023-01-11,share,70.45
100118,2024-01-26,share,27.01
100118,2022-07-30,search,6.62
100118,2022-10-28,purchase,18.8
100118,2022-11-12,purchase,35.14
100118,2022-01-01,login,47.77
100118,2024-11-05,search,18.57
100118,2022-03-24,watch,18.0
100118,2023-09-16,share,34.04
100118,2023-02-11,purchase,63.01
100119,2025-01-28,share,67.4
100119,2025-08-12,login,18.72
100119,2022-06-02,search,52.63
100119,2025-08-06,search,99.57
100119,2022-01-24,purchase,52.62
100119,2022-10-30,purchase,87.04
100119,2022-06-25,share,28.38
100119,2022-02-09,purchase,1.26
