customer_id,signup_date,age,gender,country,plan_type,monthly_fee
100532,2024-06-13,43,Male,Australia,Standard,19.99
100533,2024-10-21,68,Male,UK,Standard,19.99
100534,2023-01-22,51,Male,UK,Premium,39.99
100535,2022-12-14,45,Female,Canada,Standard,19.99
100536,2022-07-09,20,Male,UK,Premium,39.99
100537,2023-05-20,28,Female,USA,Standard,19.99
100538,2024-04-03,55,Female,India,Standard,19.99
100539,2024-07-17,31,Female,India,Premium,39.99
100540,2024-07-22,68,Male,India,Standard,19.99
100541,2025-02-14,43,Female,Australia,Standard,19.99
100542,2022-05-14,65,Female,Australia,Basic,9.99
100543,2022-02-27,38,Female,USA,Premium,39.99
100544,2023-11-16,56,Male,UK,Standard,19.99
100545,2023-11-03,47,Male,Australia,Standard,19.99
100546,2022-06-22,25,Female,UK,Basic,9.99
100547,2024-03-25,68,Male,UK,Standard,19.99
100548,2025-03-18,37,Male,Australia,Standard,19.99
100549,2022-03-21,65,Other,Australia,Standard,19.99
100550,2024-06-04,49,Male,USA,Standard,19.99
100551,2022-07-22,39,Male,Canada,Basic,9.99
100552,2024-02-03,24,Male,India,Basic,9.99
100553,2022-02-16,26,Female,Australia,Standard,19.99
100554,2025-03-12,62,Male,Australia,Basic,9.99
100555,2023-10-18,18,Female,UK,Standard,19.99
100556,2023-04-16,46,Male,Canada,Standard,19.99
100557,2024-08-28,25,Male,Australia,Premium,39.99
100558,2024-11-01,21,Female,Canada,Basic,9.99
100559,2024-01-06,52,Male,India,Basic,9.99
100560,2024-02-23,20,Other,UK,Standard,19.99
100561,2024-08-25,62,Male,USA,Standard,19.99
100562,2022-12-24,57,Male,India,Basic,9.99
100563,2024-08-29,24,Male,Canada,Premium,39.99
100564,2023-10-30,44,Male,Canada,Standard,19.99
100565,2023-01-08,18,Other,India,Basic,9.99
100566,2024-10-28,44,Female,Canada,Basic,9.99
100567,2025-02-19,33,Male,USA,Premium,39.99
100568,2023-11-07,55,Female,USA,Basic,9.99
100569,2022-03-31,24,Female,Canada,Basic,9.99
100570,2023-11-29,61,Male,Canada,Basic,9.99
100571,2023-06-24,40,Male,USA,Standard,19.99
100572,2024-01-02,58,Female,Canada,Premium,39.99
100573,2024-05-18,28,Other,Australia,Basic,9.99
100574,2022-02-10,59,Other,UK,Basic,9.99
100575,2024-01-10,50,Female,Australia,Basic,9.99
100576,2023-05-17,67,Female,Canada,Standard,19.99
100577,2024-08-16,53,Male,Canada,Basic,9.99
100578,2025-03-14,54,Male,UK,Premium,39.99
100579,2024-07-17,58,Male,Canada,Basic,9.99
100580,2023-04-06,34,Female,UK,Basic,9.99
100581,2024-01-02,52,Female,USA,Basic,9.99
100582,2024-01-22,65,Female,UK,Premium,39.99
100583,2024-07-13,22,Female,UK,Standard,19.99
100584,2024-06-27,65,Female,Australia,Premium,39.99
100585,2023-01-25,49,Other,Canada,Basic,9.99
100586,2024-06-01,20,Male,USA,Basic,9.99
100587,2022-09-13,69,Female,India,Standard,19.99
100588,2023-12-10,64,Female,UK,Standard,19.99
100589,2023-03-26,52,Male,India,Standard,19.99
100590,2022-01-10,69,Other,Canada,Basic,9.99
100591,2024-04-03,31,Female,UK,Basic,9.99
100592,2024-03-08,65,Male,India,Basic,9.99
100593,2024-05-26,48,Male,Australia,Standard,19.99
100594,2024-10-25,48,Female,India,Standard,19.99
100595,2025-02-16,34,Female,Australia,Premium,39.99
100596,2024-10-12,41,Female,USA,Basic,9.99
100597,2023-01-09,69,Male,Canada,Premium,39.99
100598,2024-12-24,40,Male,India,Standard,19.99
100599,2022-05-26,35,Male,UK,Basic,9.99
100600,2022-08-12,67,Male,Canada,Premium,39.99
100601,2022-06-26,31,Male,India,Standard,19.99
100602,2024-05-02,67,Female,UK,Standard,19.99
100603,2022-03-04,32,Male,UK,Standard,19.99
100604,2024-04-06,32,Male,UK,Basic,9.99
100605,2024-03-05,23,Male,UK,Standard,19.99
100606,2023-11-20,44,Male,India,Premium,39.99
100607,2022-04-15,32,Female,USA,Basic,9.99
100608,2025-01-27,67,Female,Australia,Standard,19.99
100609,2023-05-26,53,Female,Australia,Standard,19.99
100610,2023-01-20,25,Male,Australia,Basic,9.99
100611,2023-02-09,32,Male,USA,Basic,9.99
100612,2024-04-02,20,Female,UK,Basic,9.99
100613,2023-06-02,64,Male,UK,Standard,19.99
100614,2023-04-21,30,Female,Canada,Premium,39.99
100615,2023-12-10,58,Male,Australia,Standard,19.99
100616,2024-02-10,51,Female,Australia,Basic,9.99
100617,2024-11-12,41,Male,UK,Standard,19.99
100618,2024-09-23,57,Female,Australia,Premium,39.99
100619,2023-11-08,49,Female,UK,Basic,9.99
100620,2023-12-15,49,Female,UK,Premium,39.99
100621,2022-03-24,47,Female,UK,Standard,19.99
100622,2025-03-14,69,Other,India,Basic,9.99
100623,2025-01-13,66,Female,India,Basic,9.99
100624,2025-01-06,30,Male,India,Standard,19.99
100625,2023-04-02,18,Male,India,Standard,19.99
100626,2022-01-01,51,Female,USA,Premium,39.99
100627,2022-02-20,32,Female,Canada,Standard,19.99
100628,2023-11-16,61,Male,Canada,Basic,9.99
100629,2023-12-18,31,Male,UK,Basic,9.99
100630,2023-03-25,46,Other,Australia,Standard,19.99
100631,2024-05-30,51,Male,India,Basic,9.99
100632,2023-05-03,35,Male,Canada,Standard,19.99
100633,2022-02-03,24,Male,Canada,Basic,9.99
100634,2022-04-05,46,Female,India,Basic,9.99
100635,2024-12-31,48,Male,USA,Basic,9.99
100636,2022-06-03,42,Female,USA,Basic,9.99
100637,2022-09-07,55,Male,Canada,Standard,19.99
100638,2023-11-05,31,Female,USA,Basic,9.99
100639,2023-03-14,25,Female,India,Premium,39.99
100640,2022-04-28,44,Male,Canada,Standard,19.99
100641,2024-02-10,19,Female,India,Standard,19.99
100642,2022-09-25,34,Male,USA,Standard,19.99
100643,2024-12-13,54,Male,India,Standard,19.99
100644,2022-08-24,31,Female,USA,Basic,9.99
100645,2023-01-24,42,Male,USA,Premium,39.99
100646,2024-09-16,47,Female,India,Standard,19.99
100647,2024-02-02,46,Male,USA,Basic,9.99
100648,2023-02-05,37,Male,UK,Standard,19.99
100649,2023-09-16,38,Male,India,Standard,19.99
100650,2024-02-06,39,Female,UK,Basic,9.99
100651,2024-07-07,52,Male,India,Premium,39.99
100652,2024-05-02,54,Female,USA,Basic,9.99
100653,2023-08-01,33,Male,USA,Standard,19.99
100654,2022-03-16,67,Male,Canada,Premium,39.99
100655,2023-03-11,66,Female,Canada,Basic,9.99
100656,2022-04-13,60,Female,UK,Basic,9.99
100657,2024-02-03,34,Male,USA,Basic,9.99
100658,2024-01-08,33,Female,Canada,Basic,9.99
100659,2024-03-16,19,Male,USA,Basic,9.99
100660,2022-04-08,21,Female,India,Premium,39.99
100661,2024-03-08,38,Female,Canada,Premium,39.99
100662,2024-05-08,56,Female,UK,Standard,19.99
100663,2023-03-11,51,Female,Canada,Basic,9.99
100664,2023-03-23,47,Male,USA,Premium,39.99
100665,2022-09-06,23,Female,Australia,Standard,19.99
100666,2022-06-15,34,Female,Australia,Basic,9.99
100667,2024-09-10,56,Male,USA,Standard,19.99
100668,2024-10-16,42,Male,India,Basic,9.99
100669,2023-06-26,22,Female,Canada,Premium,39.99
100670,2024-01-29,22,Female,Australia,Standard,19.99
100671,2025-02-03,37,Male,India,Standard,19.99
100672,2022-03-22,33,Female,USA,Standard,19.99
100673,2022-05-13,68,Female,India,Standard,19.99
100674,2024-03-07,58,Male,USA,Basic,9.99
100675,2024-06-18,54,Male,Canada,Standard,19.99
100676,2022-05-18,57,Female,India,Premium,39.99
100677,2022-07-03,26,Male,Canada,Basic,9.99
100678,2024-02-24,22,Male,India,Premium,39.99
100679,2024-09-10,59,Female,USA,Standard,19.99
100680,2022-03-10,19,Female,USA,Basic,9.99
100681,2023-06-30,26,Female,India,Standard,19.99
100682,2022-02-22,60,Female,USA,Premium,39.99
100683,2022-07-24,53,Male,UK,Standard,19.99
100684,2022-05-06,39,Male,UK,Standard,19.99
100685,2022-02-12,39,Female,Canada,Standard,19.99
100686,2022-04-21,39,Male,UK,Standard,19.99
100687,2024-01-31,51,Female,UK,Basic,9.99
100688,2024-04-27,46,Male,Australia,Basic,9.99
100689,2022-04-05,55,Male,Australia,Basic,9.99
100690,2024-06-18,63,Male,Australia,Basic,9.99
100691,2022-12-26,50,Female,Australia,Basic,9.99
100692,2024-06-18,35,Male,USA,Standard,19.99
100693,2022-10-08,24,Male,Canada,Standard,19.99
100694,2023-10-29,18,Male,Canada,Basic,9.99
100695,2022-04-03,50,Female,UK,Basic,9.99
100696,2023-11-03,18,Male,Canada,Basic,9.99
100697,2022-03-02,41,Male,UK,Basic,9.99
100698,2023-09-26,21,Male,Canada,Basic,9.99
100699,2024-12-10,21,Female,India,Standard,19.99
100700,2024-10-25,35,Male,India,Basic,9.99
100701,2023-08-27,44,Male,Canada,Standard,19.99
100702,2023-11-13,60,Male,USA,Standard,19.99
100703,2023-06-18,49,Female,UK,Basic,9.99
100704,2024-04-17,50,Female,Canada,Basic,9.99
100705,2023-10-07,45,Female,UK,Basic,9.99
100706,2022-08-21,59,Female,Australia,Basic,9.99
100707,2023-06-08,58,Female,Canada,Basic,9.99
100708,2022-12-12,53,Male,USA,Standard,19.99
100709,2024-12-05,23,Female,Australia,Basic,9.99
100710,2023-06-30,33,Female,Canada,Premium,39.99
100711,2025-01-06,51,Female,India,Basic,9.99
100712,2025-01-01,40,Male,Canada,Standard,19.99
100713,2024-03-04,67,Female,India,Standard,19.99
100714,2022-09-06,59,Male,India,Basic,9.99
100715,2022-02-16,41,Female,Canada,Basic,9.99
100716,2025-02-18,66,Male,Canada,Standard,19.99
100717,2022-08-02,30,Male,India,Premium,39.99
100718,2022-08-27,35,Male,UK,Basic,9.99
100719,2024-12-15,30,Male,Australia,Basic,9.99
100720,2022-12-16,66,Female,USA,Basic,9.99
100721,2022-04-17,54,Male,Canada,Basic,9.99
100722,2024-04-10,60,Male,Australia,Premium,39.99
100723,2022-02-17,56,Female,Australia,Standard,19.99
100724,2022-12-03,59,Male,UK,Basic,9.99
100725,2024-11-15,34,Female,Australia,Basic,9.99
100726,2024-03-14,32,Male,Canada,Basic,9.99
100727,2022-01-08,35,Male,Australia,Premium,39.99
100728,2023-09-17,40,Female,Canada,Premium,39.99
100729,2023-12-20,68,Female,Canada,Basic,9.99
100730,2022-10-30,47,Male,India,Standard,19.99
100731,2023-10-01,51,Female,UK,Premium,39.99
100732,2022-02-25,21,Female,USA,Basic,9.99
100733,2023-12-27,20,Other,India,Basic,9.99
100734,2023-06-10,24,Male,USA,Basic,9.99
100735,2023-04-19,35,Male,Canada,Basic,9.99
100736,2022-01-28,59,Female,India,Basic,9.99
100737,2022-03-19,24,Female,Australia,Premium,39.99
100738,2022-12-31,57,Male,Australia,Standard,19.99
100739,2023-10-28,23,Female,USA,Basic,9.99
100740,2023-06-10,39,Male,Canada,Basic,9.99
100741,2023-11-30,18,Female,USA,Standard,19.99
100742,2024-06-01,21,Male,UK,Basic,9.99
100743,2024-10-27,63,Female,Australia,Basic,9.99
100744,2024-10-23,66,Male,India,Basic,9.99
100745,2024-07-07,69,Female,India,Standard,19.99
100746,2024-01-20,67,Female,India,Basic,9.99
100747,2022-12-29,60,Female,Australia,Basic,9.99
100748,2024-03-16,46,Other,Canada,Standard,19.99
100749,2024-01-09,38,Female,Australia,Basic,9.99
100750,2024-11-04,43,Other,Australia,Premium,39.99
100751,2023-04-30,31,Male,India,Standard,19.99
100752,2022-01-28,26,Male,Australia,Basic,9.99
100753,2023-12-15,64,Male,India,Basic,9.99
100754,2024-11-28,29,Male,Canada,Standard,19.99
100755,2022-03-27,59,Female,UK,Basic,9.99
100756,2022-05-06,68,Male,India,Standard,19.99
100757,2024-03-22,68,Female,USA,Standard,19.99
100758,2023-06-21,23,Female,UK,Standard,19.99
100759,2022-05-25,37,Female,Canada,Premium,39.99
100760,2022-01-25,41,Male,UK,Basic,9.99
100761,2022-03-08,44,Female,India,Standard,19.99
100762,2022-08-21,55,Male,Canada,Standard,19.99
100763,2022-04-19,25,Male,USA,Premium,39.99
100764,2025-03-15,18,Female,India,Standard,19.99
100765,2022-04-21,66,Female,India,Standard,19.99
100766,2022-08-16,66,Male,Canada,Basic,9.99
100767,2022-04-21,41,Female,Canada,Standard,19.99
100768,2022-02-03,64,Male,UK,Basic,9.99
100769,2023-09-15,24,Male,USA,Standard,19.99
100770,2024-01-18,36,Male,UK,Basic,9.99
100771,2023-08-18,39,Female,UK,Basic,9.99
100772,2023-03-01,52,Female,India,Premium,39.99
100773,2023-09-05,47,Male,Canada,Basic,9.99
100774,2023-11-23,46,Male,India,Basic,9.99
100775,2022-11-11,39,Female,USA,Basic,9.99
100776,2024-05-26,28,Male,UK,Basic,9.99
100777,2023-10-24,37,Male,USA,Standard,19.99
100778,2022-10-04,46,Female,Canada,Basic,9.99
100779,2023-09-16,68,Male,Canada,Basic,9.99
100780,2023-05-31,58,Female,Australia,Basic,9.99
100781,2024-04-22,59,Male,USA,Basic,9.99
100782,2022-12-16,51,Female,India,Basic,9.99
100783,2024-04-02,18,Female,USA,Standard,19.99
100784,2025-03-06,48,Female,UK,Basic,9.99
100785,2024-01-29,47,Male,Canada,Basic,9.99
100786,2024-06-17,65,Female,Canada,Premium,39.99
100787,2022-08-31,35,Female,USA,Premium,39.99
100788,2023-06-27,34,Female,USA,Basic,9.99
100789,2024-11-29,55,Female,USA,Basic,9.99
100790,2022-08-17,31,Female,UK,Standard,19.99
100791,2023-07-02,40,Female,UK,Standard,19.99
100792,2024-07-08,42,Male,India,Premium,39.99
100793,2022-01-06,32,Male,USA,Basic,9.99
100794,2023-04-13,63,Female,India,Standard,19.99
100795,2022-03-16,39,Male,Australia,Premium,39.99
100796,2022-01-04,20,Other,UK,Standard,19.99
100797,2023-10-08,36,Female,Canada,Basic,9.99
100798,2022-04-28,61,Female,Australia,Basic,9.99
100799,2024-05-30,51,Male,Canada,Basic,9.99
100800,2023-05-19,52,Male,Australia,Basic,9.99
100801,2024-08-04,67,Female,India,Standard,19.99
100802,2023-07-28,18,Female,India,Basic,9.99
100803,2022-07-13,69,Other,UK,Basic,9.99
100804,2024-04-26,38,Male,Canada,Premium,39.99
100805,2023-12-16,46,Male,Australia,Standard,19.99
100806,2024-11-15,23,Male,USA,Basic,9.99
100807,2022-06-22,54,Female,USA,Basic,9.99
100808,2022-11-22,18,Male,UK,Basic,9.99
100809,2025-02-15,68,Male,Canada,Basic,9.99
100810,2024-04-15,18,Male,USA,Premium,39.99
100811,2023-12-25,44,Male,UK,Basic,9.99
100812,2022-08-13,38,Other,UK,Standard,19.99
100813,2023-06-16,33,Female,Canada,Basic,9.99
100814,2022-04-23,61,Male,USA,Premium,39.99
100815,2022-05-20,57,Male,USA,Standard,19.99
100816,2023-07-13,43,Male,USA,Premium,39.99
100817,2022-01-01,33,Male,India,Basic,9.99
100818,2022-03-31,45,Male,USA,Premium,39.99
100819,2023-10-16,18,Female,Australia,Premium,39.99
100820,2022-11-16,53,Male,India,Standard,19.99
100821,2022-05-19,27,Male,India,Basic,9.99
100822,2024-04-24,60,Male,India,Basic,9.99
100823,2022-09-16,34,Female,India,Basic,9.99
100824,2024-06-20,40,Female,UK,Basic,9.99
100825,2023-11-21,24,Female,Australia,Standard,19.99
100826,2022-01-10,61,Female,Canada,Standard,19.99
100827,2022-09-18,24,Female,USA,Standard,19.99
100828,2022-06-21,61,Male,India,Basic,9.99
100829,2024-06-16,32,Female,Canada,Basic,9.99
100830,2022-01-13,51,Male,UK,Basic,9.99
100831,2025-04-06,63,Male,Canada,Standard,19.99
100832,2022-11-17,62,Female,India,Standard,19.99
100833,2022-11-25,21,Male,Australia,Basic,9.99
100834,2024-02-24,31,Female,Canada,Standard,19.99
100835,2024-02-16,31,Male,India,Standard,19.99
100836,2024-06-29,33,Female,India,Premium,39.99
100837,2025-01-23,24,Female,USA,Basic,9.99
100838,2022-11-14,49,Other,USA,Standard,19.99
100839,2022-08-24,36,Female,Australia,Basic,9.99
100840,2022-11-30,19,Female,USA,Basic,9.99
100841,2023-01-11,27,Female,Australia,Standard,19.99
100842,2025-03-06,67,Male,UK,Standard,19.99
100843,2023-08-11,34,Male,UK,Basic,9.99
100844,2023-05-28,54,Female,USA,Basic,9.99
100845,2024-07-06,29,Other,UK,Standard,19.99
100846,2024-05-22,23,Female,Canada,Basic,9.99
100847,2022-09-27,39,Female,Canada,Standard,19.99
100848,2024-03-08,49,Female,Canada,Premium,39.99
100849,2023-12-26,58,Male,UK,Standard,19.99
100850,2025-04-03,37,Male,Canada,Standard,19.99
100851,2022-01-05,18,Male,Australia,Standard,19.99
100852,2024-04-30,64,Male,India,Premium,39.99
100853,2022-03-19,23,Female,USA,Standard,19.99
100854,2023-07-28,36,Other,Australia,Basic,9.99
100855,2022-05-12,35,Female,Canada,Basic,9.99
100856,2023-08-24,23,Male,India,Premium,39.99
100857,2024-12-01,62,Male,USA,Basic,9.99
100858,2022-03-30,50,Male,Australia,Standard,19.99
100859,2023-02-06,40,Female,USA,Premium,39.99
100860,2022-10-23,40,Male,UK,Standard,19.99
100861,2023-09-08,43,Male,Canada,Basic,9.99
100862,2024-03-10,30,Male,Australia,Basic,9.99
100863,2023-02-26,24,Male,Australia,Basic,9.99
100864,2024-11-12,32,Female,India,Basic,9.99
100865,2023-07-29,61,Male,India,Premium,39.99
100866,2022-05-23,44,Male,India,Standard,19.99
100867,2024-09-19,43,Male,USA,Standard,19.99
100868,2023-10-27,50,Male,Canada,Standard,19.99
100869,2022-05-25,32,Female,USA,Basic,9.99
100870,2024-10-03,53,Female,Canada,Basic,9.99
100871,2023-05-18,62,Male,Australia,Basic,9.99
100872,2024-03-31,44,Female,USA,Standard,19.99
100873,2022-04-14,22,Male,USA,Standard,19.99
100874,2024-11-28,19,Female,USA,Standard,19.99
100875,2022-07-17,50,Male,UK,Standard,19.99
100876,2023-08-02,33,Male,Canada,Premium,39.99
100877,2023-01-26,40,Female,Canada,Basic,9.99
100878,2023-07-08,55,Female,USA,Standard,19.99
100879,2024-11-04,33,Female,UK,Basic,9.99
100880,2023-04-23,31,Male,USA,Standard,19.99
100881,2024-07-11,46,Male,Canada,Basic,9.99
100882,2023-02-24,43,Other,Australia,Standard,19.99
100883,2022-06-06,52,Male,UK,Basic,9.99
100884,2023-07-04,32,Male,UK,Basic,9.99
100885,2025-01-25,20,Male,USA,Premium,39.99
100886,2024-10-17,40,Male,Australia,Basic,9.99
100887,2024-09-23,46,Male,Canada,Basic,9.99
100888,2024-08-08,51,Female,India,Standard,19.99
100889,2022-10-16,50,Male,Canada,Standard,19.99
100890,2022-07-15,58,Female,Canada,Standard,19.99
100891,2023-08-21,58,Male,Australia,Standard,19.99
100892,2023-06-01,40,Male,UK,Basic,9.99
100893,2024-05-14,24,Female,Canada,Basic,9.99
100894,2025-02-15,20,Female,UK,Standard,19.99
100895,2024-03-16,49,Female,Australia,Basic,9.99
100896,2025-03-28,48,Female,Australia,Premium,39.99
100897,2024-03-25,35,Male,USA,Basic,9.99
100898,2022-08-16,60,Female,India,Standard,19.99
100899,2022-08-04,24,Female,Australia,Premium,39.99
100900,2024-08-05,58,Male,Australia,Standard,19.99
100901,2022-01-15,18,Female,UK,Standard,19.99
100902,2025-03-26,31,Female,Australia,Standard,19.99
100903,2025-03-26,69,Male,Canada,Standard,19.99
100904,2022-02-16,49,Male,USA,Standard,19.99
100905,2022-11-20,23,Male,USA,Basic,9.99
100906,2024-04-23,56,Female,Canada,Standard,19.99
100907,2022-05-10,27,Male,Australia,Basic,9.99
100908,2022-04-05,24,Male,India,Basic,9.99
100909,2023-09-19,43,Male,Australia,Standard,19.99
100910,2024-01-25,51,Female,USA,Basic,9.99
100911,2024-03-04,47,Female,India,Standard,19.99
100912,2022-03-10,53,Female,UK,Premium,39.99
100913,2022-01-11,38,Male,UK,Premium,39.99
100914,2024-05-21,34,Female,Australia,Standard,19.99
100915,2023-07-04,50,Female,Australia,Standard,19.99
100916,2025-03-03,27,Female,India,Basic,9.99
100917,2023-12-13,68,Male,India,Standard,19.99
100918,2022-01-23,64,Male,Australia,Basic,9.99
100919,2024-03-25,59,Female,USA,Basic,9.99
100920,2022-12-12,68,Male,UK,Standard,19.99
100921,2022-10-29,29,Female,India,Basic,9.99
100922,2022-12-29,33,Female,USA,Basic,9.99
100923,2023-01-31,58,Female,Australia,Standard,19.99
100924,2022-08-06,49,Female,Canada,Basic,9.99
100925,2022-05-21,32,Female,India,Basic,9.99
100926,2024-08-15,44,Male,Canada,Basic,9.99
100927,2024-09-11,45,Male,USA,Standard,19.99
100928,2024-09-19,34,Male,UK,Standard,19.99
100929,2024-04-07,63,Female,USA,Standard,19.99
100930,2023-11-14,67,Male,UK,Basic,9.99
100931,2024-09-30,19,Male,USA,Standard,19.99
100932,2022-12-22,53,Female,India,Standard,19.99
100933,2024-10-04,67,Female,India,Basic,9.99
100934,2025-03-02,24,Other,Canada,Standard,19.99
100935,2024-06-06,30,Female,USA,Standard,19.99
100936,2022-05-07,32,Female,USA,Standard,19.99
100937,2025-02-03,42,Female,Canada,Standard,19.99
100938,2024-10-05,40,Other,Australia,Basic,9.99
100939,2023-08-27,39,Female,USA,Standard,19.99
100940,2024-10-10,43,Female,USA,Standard,19.99
100941,2022-02-20,50,Female,USA,Standard,19.99
100942,2024-11-18,28,Female,Australia,Standard,19.99
100943,2024-02-18,27,Male,India,Premium,39.99
100944,2024-03-24,42,Male,Canada,Premium,39.99
100945,2023-02-24,54,Male,Australia,Standard,19.99
100946,2024-09-09,65,Male,UK,Standard,19.99
100947,2024-04-04,60,Male,UK,Basic,9.99
100948,2024-10-21,55,Male,Australia,Standard,19.99
100949,2023-07-21,58,Male,Australia,Standard,19.99
100950,2023-01-06,62,Female,India,Basic,9.99
100951,2024-07-24,41,Female,UK,Basic,9.99
100952,2023-10-23,57,Male,Canada,Basic,9.99
100953,2024-08-26,63,Female,USA,Basic,9.99
100954,2025-03-06,50,Female,USA,Basic,9.99
100955,2022-07-21,34,Female,India,Basic,9.99
100956,2022-11-09,41,Female,India,Standard,19.99
100957,2022-04-27,54,Male,UK,Basic,9.99
100958,2024-07-25,19,Male,Canada,Basic,9.99
100959,2023-07-29,49,Male,Canada,Premium,39.99
100960,2022-09-01,41,Male,Australia,Basic,9.99
100961,2023-06-21,26,Female,India,Premium,39.99
100962,2022-03-16,21,Male,USA,Standard,19.99
100963,2023-01-21,34,Male,USA,Basic,9.99
100964,2023-04-20,34,Male,UK,Basic,9.99
100965,2023-02-22,67,Male,USA,Basic,9.99
100966,2022-12-13,65,Female,Canada,Basic,9.99
100967,2023-10-02,47,Female,Canada,Basic,9.99
100968,2024-07-27,57,Male,India,Basic,9.99
100969,2024-08-12,28,Male,UK,Basic,9.99
100970,2024-05-25,38,Male,USA,Standard,19.99
100971,2024-02-02,38,Male,India,Basic,9.99
100972,2023-10-26,35,Female,Australia,Standard,19.99
