ticket_id,customer_id,ticket_date,ticket_category,resolution_time_hrs,satisfaction_score
587,100567,2025-06-10,Account,16.7,3.8
588,100567,2025-07-22,Feature,32.2,2.3
589,100569,2023-12-14,Technical,38.4,4.7
590,100571,2023-01-29,Billing,5.0,4.7
591,100571,2025-05-07,Account,41.7,4.6
592,100573,2024-10-06,Technical,38.9,2.5
593,100575,2025-02-02,Feature,30.6,4.8
594,100575,2025-06-04,Account,50.6,3.3
595,100575,2023-02-11,Billing,18.8,2.3
596,100577,2025-06-25,Billing,20.3,2.7
597,100578,2023-12-04,Feature,20.8,4.8
598,100579,2024-07-04,Technical,61.0,5.0
599,100580,2024-11-02,Billing,61.8,3.9
600,100581,2023-11-02,Feature,5.6,3.1
601,100581,2024-05-25,Account,43.4,3.9
602,100582,2025-03-04,Feature,65.4,3.8
603,100584,2022-01-20,Technical,42.2,3.6
604,100584,2022-06-12,Technical,62.6,3.7
605,100584,2022-09-11,Account,29.6,3.0
606,100584,2023-02-12,Account,6.2,3.1
607,100585,2024-03-25,Billing,24.4,2.8
608,100586,2022-05-14,Feature,34.5,3.3
609,100587,2023-09-29,Technical,10.1,2.8
610,100588,2022-09-27,Account,60.6,3.0
611,100591,2025-01-28,Billing,33.3,4.0
612,100592,2023-11-03,Account,38.7,4.5
613,100594,2024-03-17,Technical,11.1,3.7
614,100594,2022-08-24,Feature,63.7,4.9
615,100594,2024-04-03,Billing,68.2,3.0
616,100595,2023-08-27,Account,69.7,3.3
617,100596,2024-10-31,Billing,7.6,3.8
618,100597,2024-04-25,Account,27.7,3.7
619,100597,2024-12-16,Billing,58.6,3.2
620,100599,2023-05-22,Technical,70.0,2.3
621,100600,2022-01-05,Technical,65.8,4.8
622,100600,2022-04-09,Technical,1.3,3.3
623,100601,2024-02-07,Feature,16.8,2.3
624,100603,2025-07-08,Feature,16.9,2.1
625,100604,2024-01-27,Account,18.5,3.3
626,100605,2022-06-11,Account,67.3,4.1
627,100606,2022-12-06,Billing,47.3,2.6
628,100606,2022-10-17,Technical,53.3,4.7
629,100612,2022-08-19,Account,21.6,4.1
630,100612,2022-10-25,Account,5.3,3.3
631,100613,2024-12-03,Feature,36.1,2.7
632,100614,2024-05-15,Billing,68.8,3.8
633,100618,2024-12-23,Billing,34.4,3.0
634,100618,2024-03-06,Account,28.3,4.8
635,100619,2022-06-15,Account,28.6,2.2
636,100620,2023-11-02,Technical,20.9,4.3
637,100623,2025-05-23,Feature,48.2,5.0
638,100623,2023-09-15,Billing,56.6,4.7
639,100624,2024-01-14,Feature,42.7,3.3
640,100626,2023-08-03,Billing,11.8,4.1
641,100627,2024-03-02,Billing,17.9,2.5
642,100629,2022-08-02,Account,53.9,2.0
643,100629,2025-02-28,Feature,55.6,4.4
644,100632,2022-01-10,Technical,6.4,3.3
645,100632,2022-04-13,Account,16.3,2.1
646,100633,2022-07-14,Feature,3.7,2.2
647,100634,2023-07-14,Billing,31.7,4.5
648,100635,2025-04-17,Billing,21.1,4.0
649,100635,2024-07-28,Billing,22.4,3.4
650,100635,2023-10-20,Technical,54.2,4.3
651,100635,2024-07-15,Billing,47.4,2.8
652,100637,2024-06-27,Account,37.9,3.2
653,100639,2023-08-18,Feature,15.7,2.8
654,100641,2022-06-15,Billing,63.1,4.6
655,100641,2025-08-25,Feature,55.6,4.1
656,100641,2022-05-13,Technical,63.7,4.0
657,100641,2024-09-23,Feature,19.9,3.5
658,100642,2024-06-03,Technical,36.9,3.8
659,100643,2024-03-10,Technical,27.5,4.2
660,100645,2023-09-23,Feature,57.1,2.0
661,100647,2023-05-15,Billing,25.5,4.1
662,100647,2024-01-19,Billing,7.7,4.0
663,100650,2024-05-18,Feature,67.0,4.3
664,100650,2024-07-31,Billing,8.8,3.1
665,100653,2023-07-29,Technical,62.9,2.1
666,100653,2024-08-04,Feature,58.8,3.7
667,100654,2022-10-25,Feature,7.1,2.6
668,100655,2025-01-03,Account,38.2,3.4
669,100655,2025-01-29,Billing,4.3,3.4
670,100656,2024-06-07,Feature,26.6,2.5
671,100659,2024-03-11,Billing,56.5,3.7
672,100660,2023-11-10,Technical,24.6,3.4
673,100661,2022-12-31,Account,43.1,2.9
674,100666,2022-08-15,Technical,61.1,2.2
675,100666,2023-04-07,Account,22.5,2.7
676,100666,2024-11-17,Account,36.9,4.5
677,100668,2022-07-02,Technical,22.6,4.7
678,100669,2023-07-09,Feature,22.8,4.5
679,100669,2024-05-13,Feature,51.7,3.3
680,100669,2023-03-28,Feature,71.3,3.6
681,100669,2024-01-09,Technical,33.4,4.6
682,100671,2024-10-03,Feature,9.7,5.0
683,100671,2022-12-14,Account,25.0,5.0
684,100674,2025-01-04,Account,17.6,2.3
685,100676,2024-05-07,Feature,22.8,4.1
686,100676,2022-09-27,Account,37.8,2.8
687,100677,2025-02-13,Billing,62.5,4.1
688,100678,2025-07-28,Billing,33.4,2.3
689,100679,2024-01-29,Feature,17.4,4.1
690,100679,2024-03-27,Billing,52.2,4.4
691,100683,2023-09-11,Technical,43.0,4.4
692,100683,2023-08-18,Technical,13.7,2.2
693,100685,2024-06-24,Feature,30.1,3.2
694,100685,2022-05-26,Feature,50.5,3.3
695,100686,2022-07-15,Technical,39.7,4.4
696,100687,2024-11-09,Account,19.8,3.6
697,100688,2025-03-05,Account,13.7,2.6
698,100688,2025-09-28,Account,6.6,2.4
699,100690,2022-02-25,Account,59.8,4.9
700,100691,2025-05-07,Account,5.9,2.2
701,100692,2022-01-18,Feature,10.2,3.7
702,100695,2025-10-27,Technical,18.5,2.1
703,100696,2022-07-23,Technical,32.9,2.9
704,100699,2024-08-21,Account,12.2,2.8
705,100700,2024-02-11,Technical,37.1,2.2
706,100701,2025-03-23,Feature,66.9,3.1
707,100702,2025-05-02,Feature,53.2,2.3
708,100703,2025-03-03,Technical,27.5,3.2
709,100704,2023-03-31,Billing,51.3,3.8
710,100705,2025-06-08,Technical,1.9,3.5
711,100706,2022-11-20,Account,46.3,2.5
712,100706,2022-10-04,Technical,63.1,4.4
713,100706,2022-05-10,Technical,30.9,2.3
714,100707,2022-02-28,Technical,57.2,3.5
715,100708,2023-08-08,Feature,27.8,3.4
716,100709,2023-11-03,Billing,37.2,2.2
717,100709,2023-11-03,Technical,50.3,3.8
718,100709,2025-09-08,Billing,26.5,4.9
719,100714,2024-01-21,Feature,45.4,2.4
720,100714,2023-06-08,Billing,7.5,3.0
721,100714,2025-07-22,Billing,3.2,4.3
722,100715,2024-11-25,Feature,67.7,2.3
723,100716,2022-08-16,Technical,15.6,4.2
724,100717,2022-10-31,Feature,5.1,2.2
725,100718,2025-10-02,Feature,23.9,2.4
726,100720,2024-03-14,Account,38.3,4.5
727,100721,2022-10-15,Feature,11.4,2.6
728,100722,2024-04-08,Technical,59.4,4.3
729,100722,2025-08-13,Account,15.9,2.9
730,100724,2023-04-11,Account,59.6,2.6
731,100724,2022-01-06,Feature,45.5,4.7
732,100726,2022-12-26,Account,18.7,3.1
733,100726,2022-04-10,Billing,3.0,3.9
734,100728,2022-05-16,Billing,9.6,2.2
735,100729,2024-07-31,Billing,40.2,2.8
736,100729,2023-11-19,Technical,1.8,3.5
737,100731,2023-01-14,Account,33.0,2.8
738,100733,2024-07-10,Feature,3.1,2.1
739,100736,2024-08-12,Feature,29.4,3.6
740,100739,2024-12-30,Feature,39.4,4.3
741,100739,2024-07-17,Feature,1.1,3.0
742,100740,2024-09-12,Billing,51.4,4.8
743,100741,2025-09-11,Account,57.5,5.0
744,100741,2024-08-06,Account,15.5,4.2
745,100742,2022-02-13,Billing,29.8,4.9
746,100742,2023-09-05,Technical,19.3,3.8
747,100742,2022-02-12,Account,68.9,2.2
748,100744,2025-03-03,Billing,31.1,5.0
749,100744,2025-10-25,Billing,68.9,3.4
750,100747,2024-03-24,Feature,3.0,3.9
751,100748,2025-04-03,Account,22.2,3.5
752,100748,2025-05-19,Billing,37.7,4.8
753,100750,2023-08-30,Account,18.6,3.9
754,100753,2023-05-24,Account,5.4,4.7
755,100754,2024-12-17,Billing,19.6,4.0
756,100755,2023-10-11,Technical,31.4,4.3
757,100757,2025-03-04,Feature,62.2,3.4
758,100758,2025-07-06,Billing,33.4,2.8
759,100759,2023-06-24,Billing,60.6,2.9
760,100760,2022-11-06,Account,37.4,5.0
761,100761,2025-06-27,Billing,29.3,3.5
762,100762,2022-12-14,Technical,34.6,4.9
763,100763,2024-08-26,Feature,43.5,2.5
764,100764,2022-03-16,Billing,9.7,4.9
765,100766,2024-08-03,Technical,37.6,3.5
766,100767,2022-12-31,Billing,43.7,2.7
767,100768,2025-07-31,Technical,8.6,2.6
768,100768,2025-01-16,Account,22.1,2.8
769,100770,2024-01-06,Billing,3.5,5.0
770,100774,2024-09-11,Account,1.1,2.6
771,100775,2024-07-06,Account,45.9,3.9
772,100777,2023-10-03,Feature,52.8,3.6
773,100779,2024-04-15,Billing,40.9,3.6
774,100779,2024-09-09,Account,44.3,4.9
775,100780,2022-07-27,Technical,34.7,4.4
776,100781,2024-09-05,Technical,67.7,2.0
777,100782,2024-03-15,Technical,4.1,4.5
778,100783,2025-02-18,Feature,41.3,3.4
779,100787,2023-03-11,Technical,61.4,2.2
780,100787,2024-10-27,Technical,57.8,3.1
781,100788,2025-09-17,Feature,1.4,2.7
782,100788,2022-05-20,Feature,46.9,3.6
783,100788,2025-06-24,Billing,38.1,2.7
784,100788,2025-08-29,Billing,59.5,4.2
785,100792,2022-05-20,Feature,5.3,4.5
786,100793,2022-02-09,Account,14.9,2.5
787,100794,2025-07-04,Account,63.4,4.9
788,100795,2022-10-05,Billing,56.1,3.0
789,100796,2022-08-27,Feature,50.2,3.0
790,100797,2022-08-24,Billing,71.8,4.7
791,100797,2024-04-07,Feature,38.2,3.5
792,100798,2022-03-26,Account,44.2,3.0
793,100798,2024-03-01,Billing,64.3,3.5
794,100799,2025-04-27,Technical,57.2,3.2
795,100799,2025-07-18,Feature,27.0,2.5
796,100800,2022-04-07,Technical,63.6,3.1
797,100800,2022-04-16,Feature,37.1,2.8
798,100803,2025-05-23,Billing,60.9,4.4
799,100803,2022-03-13,Feature,65.7,3.4
800,100805,2024-01-01,Feature,55.3,2.7
801,100808,2025-07-29,Feature,12.0,2.3
802,100809,2023-09-18,Billing,42.8,3.1
803,100809,2024-05-25,Account,5.4,2.4
804,100811,2022-09-11,Account,17.9,4.9
805,100811,2022-11-18,Billing,44.9,3.4
806,100811,2025-03-17,Account,41.6,4.2
807,100812,2022-08-29,Account,69.6,2.7
808,100812,2023-02-25,Technical,57.3,2.8
809,100813,2022-01-08,Technical,63.9,4.4
810,100816,2025-07-15,Feature,56.4,2.8
811,100817,2022-04-01,Feature,57.3,3.9
812,100819,2023-02-21,Billing,27.0,3.5
813,100821,2024-06-02,Account,47.0,2.8
814,100821,2024-08-19,Account,26.4,2.5
815,100823,2023-08-24,Feature,25.5,2.2
816,100824,2023-12-22,Feature,70.3,4.8
817,100825,2025-09-05,Technical,24.7,2.9
818,100826,2023-03-18,Feature,43.9,2.5
819,100827,2023-12-29,Billing,56.0,4.9
820,100827,2022-05-01,Account,17.8,3.9
821,100827,2024-09-29,Feature,54.7,4.9
822,100827,2022-06-11,Technical,36.2,3.2
823,100829,2022-12-25,Feature,40.0,2.0
824,100829,2025-09-08,Account,60.6,3.7
825,100829,2022-04-22,Technical,53.3,4.7
826,100829,2023-06-16,Billing,44.2,4.0
827,100830,2023-08-21,Technical,9.9,2.4
828,100830,2024-06-17,Feature,19.1,2.2
829,100831,2022-05-15,Billing,54.7,3.7
830,100832,2025-08-14,Account,34.2,2.5
831,100832,2022-01-31,Technical,69.7,4.5
832,100833,2025-03-17,Technical,28.1,3.9
833,100833,2024-04-15,Account,37.3,3.4
834,100834,2025-01-09,Account,19.6,4.5
835,100835,2025-03-16,Billing,39.3,3.4
836,100836,2022-11-24,Feature,37.6,3.4
837,100838,2022-08-17,Feature,23.8,2.2
838,100838,2023-03-08,Feature,22.3,3.3
839,100843,2022-09-03,Account,25.0,3.6
840,100844,2023-06-04,Billing,4.8,5.0
841,100845,2022-06-07,Feature,22.6,4.2
842,100848,2022-04-14,Technical,9.1,3.4
843,100848,2022-10-25,Account,46.9,2.2
844,100849,2022-10-23,Feature,24.8,4.3
845,100850,2022-05-14,Feature,3.8,3.8
846,100851,2025-05-24,Account,57.0,4.7
847,100851,2024-06-30,Billing,67.7,3.5
848,100851,2025-05-04,Account,5.9,4.2
849,100851,2025-04-29,Technical,19.4,2.2
850,100852,2024-11-07,Feature,27.7,3.2
851,100853,2022-04-27,Billing,59.5,3.8
852,100855,2022-04-30,Billing,10.2,4.5
853,100855,2022-09-09,Feature,15.2,4.7
854,100855,2025-02-14,Technical,68.6,4.0
855,100856,2022-06-29,Billing,16.4,4.2
856,100856,2022-01-29,Account,33.5,2.0
857,100859,2022-01-22,Feature,47.4,2.6
858,100859,2024-01-04,Account,14.0,2.9
859,100860,2023-06-20,Technical,60.0,3.2
860,100861,2023-06-07,Technical,68.8,2.3
861,100864,2025-08-21,Billing,33.3,2.5
862,100867,2025-09-06,Technical,66.3,3.0
863,100868,2025-06-30,Technical,61.0,3.1
864,100870,2025-08-19,Account,51.0,3.9
865,100872,2024-02-06,Account,38.8,2.2
866,100873,2024-09-02,Account,45.3,2.3
867,100875,2025-01-14,Technical,1.6,4.7
868,100875,2022-11-25,Account,22.4,5.0
869,100876,2023-03-25,Billing,41.7,2.4
870,100876,2024-12-29,Technical,16.7,3.1
871,100878,2024-11-02,Account,50.8,3.3
872,100879,2023-06-03,Billing,1.7,4.4
873,100880,2022-04-18,Technical,27.6,2.3
874,100880,2025-09-04,Billing,48.1,2.8
875,100881,2024-05-03,Technical,28.8,3.0
876,100884,2024-05-04,Billing,71.4,4.1
877,100887,2022-10-11,Account,53.1,2.1
878,100887,2023-04-03,Account,13.2,4.9
879,100887,2025-05-30,Billing,29.7,3.4
880,100889,2022-10-07,Account,50.6,3.5
881,100890,2024-11-02,Account,35.2,3.7
882,100890,2023-06-05,Feature,32.4,4.0
883,100891,2025-02-21,Feature,23.2,2.6
884,100892,2022-10-20,Account,33.1,2.9
885,100893,2023-02-08,Billing,53.0,3.5
886,100897,2022-11-08,Account,15.3,2.6
887,100899,2023-01-19,Feature,45.1,4.7
888,100902,2025-05-17,Account,38.9,4.8
889,100904,2024-03-27,Account,17.3,4.5
890,100907,2023-04-13,Billing,30.9,2.4
891,100910,2023-03-02,Billing,10.1,4.1
892,100910,2022-12-15,Billing,46.0,2.7
893,100911,2024-10-22,Feature,50.1,3.9
894,100911,2024-12-05,Account,67.8,4.8
895,100911,2024-04-10,Feature,55.6,2.1
896,100914,2022-07-11,Feature,48.1,4.8
897,100914,2022-12-28,Technical,31.6,2.9
898,100915,2023-02-05,Technical,13.4,3.1
899,100916,2023-12-21,Technical,9.5,2.0
900,100916,2025-05-22,Billing,64.9,3.2
901,100917,2024-10-05,Feature,42.8,4.5
902,100918,2024-12-15,Feature,29.0,2.3
903,100919,2023-10-16,Account,52.3,2.9
904,100919,2023-11-19,Technical,65.6,3.1
905,100920,2025-01-17,Technical,3.2,2.5
906,100920,2024-05-08,Billing,18.7,3.4
907,100920,2025-01-09,Account,41.1,3.7
908,100921,2024-01-30,Feature,43.3,3.8
909,100923,2022-08-28,Account,46.9,2.2
910,100924,2025-07-11,Account,23.5,4.3
911,100925,2022-11-17,Feature,27.9,3.8
912,100926,2025-09-10,Feature,50.3,3.9
913,100929,2024-01-01,Feature,32.7,4.9
914,100929,2023-10-01,Technical,51.5,3.2
915,100929,2025-04-02,Feature,44.3,5.0
916,100931,2024-02-16,Technical,32.8,3.5
917,100932,2022-09-15,Technical,5.2,3.7
918,100933,2024-09-12,Feature,12.7,4.0
919,100935,2022-07-17,Account,66.4,4.4
920,100936,2024-03-28,Account,28.0,2.9
921,100937,2023-09-07,Feature,23.1,4.6
922,100939,2024-02-08,Billing,45.2,2.6
923,100942,2022-08-23,Billing,3.8,2.3
924,100943,2022-07-24,Feature,62.4,2.8
925,100945,2023-11-17,Account,31.4,2.8
926,100945,2023-05-19,Feature,9.0,3.1
927,100945,2024-09-20,Technical,39.2,3.1
928,100946,2025-04-25,Billing,9.1,2.6
929,100947,2023-08-21,Feature,69.4,3.7
930,100951,2025-05-11,Feature,43.5,3.8
931,100953,2025-01-23,Technical,2.8,4.3
932,100953,2022-07-25,Account,63.9,4.2
933,100954,2025-06-14,Feature,14.9,4.2
934,100954,2023-08-12,Feature,31.0,4.4
935,100955,2023-02-13,Feature,38.0,2.2
936,100956,2022-10-09,Billing,37.3,3.0
937,100958,2025-08-22,Feature,46.5,3.9
938,100959,2025-08-25,Technical,2.8,3.9
939,100961,2023-08-23,Technical,59.9,3.5
940,100962,2024-07-18,Account,61.4,4.9
941,100963,2025-09-07,Billing,3.3,2.4
942,100964,2024-11-23,Account,53.9,4.4
943,100965,2023-08-02,Feature,60.6,3.9
944,100965,2023-05-25,Technical,56.7,2.5
945,100965,2024-06-02,Billing,17.4,2.5
946,100966,2024-05-11,Feature,26.5,3.0
947,100972,2022-11-09,Technical,63.5,4.2
948,100974,2023-01-17,Account,29.6,4.6
949,100976,2023-04-13,Technical,34.7,4.4
950,100976,2024-02-01,Account,15.7,4.0
951,100977,2022-08-02,Feature,17.6,4.6
952,100978,2024-10-21,Billing,3.3,3.4
953,100979,2023-11-23,Feature,26.5,3.8
954,100980,2025-10-31,Feature,9.1,4.7
955,100983,2022-10-02,Billing,3.5,3.1
956,100989,2025-06-25,Account,35.1,2.8
957,100989,2024-07-29,Technical,43.1,3.6
958,100990,2024-11-26,Feature,43.8,2.2
959,100992,2025-03-05,Feature,27.6,3.1
960,100994,2023-03-22,Feature,64.2,3.8
961,100994,2024-10-23,Billing,33.2,2.0
962,100995,2023-03-03,Feature,39.1,2.3
963,100995,2024-12-29,Billing,44.9,4.3
964,100996,2023-07-02,Account,61.9,5.0
965,100996,2023-04-17,Technical,31.6,3.6
966,100998,2022-05-29,Billing,44.8,2.5
967,101005,2022-08-17,Billing,41.5,2.0
968,101008,2024-12-20,Feature,26.9,3.1
969,101009,2023-02-28,Account,54.3,2.5
970,101009,2023-09-08,Account,66.7,2.2
971,101011,2025-09-10,Billing,58.9,3.0
972,101013,2025-05-27,Account,55.5,4.5
973,101013,2022-03-28,Account,60.4,4.4
974,101014,2023-10-16,Feature,7.8,5.0
975,101014,2025-09-03,Feature,14.6,3.0
976,101015,2023-11-19,Technical,69.9,4.2
977,101016,2024-11-02,Feature,58.2,2.8
978,101016,2023-06-20,Feature,21.1,3.9
979,101016,2025-10-07,Billing,55.8,3.7
980,101017,2025-01-22,Billing,44.3,4.5
981,101017,2022-05-09,Feature,66.8,4.2
982,101018,2024-10-01,Account,57.6,2.7
983,101019,2025-04-19,Technical,53.5,3.9
984,101019,2023-03-20,Account,42.7,4.3
985,101019,2022-10-22,Feature,62.6,2.5
986,101021,2023-08-26,Feature,34.0,2.7
987,101022,2025-09-27,Technical,9.0,3.6
988,101023,2024-01-21,Feature,24.2,4.8
989,101023,2025-06-28,Billing,65.6,4.3
990,101024,2025-10-22,Account,59.1,3.6
991,101024,2023-06-29,Account,26.7,4.5
992,101024,2025-03-25,Feature,20.6,2.5
993,101024,2024-10-09,Account,7.0,2.4
994,101024,2024-01-03,Account,46.4,4.5
995,101025,2024-02-14,Feature,33.3,5.0
996,101025,2024-07-29,Billing,50.0,2.1
997,101025,2025-07-04,Technical,30.6,2.8
998,101026,2025-10-03,Account,22.9,3.3
999,101027,2022-11-07,Account,19.6,5.0
1000,101027,2025-06-23,Feature,1.5,2.4
1001,101027,2023-05-12,Account,43.8,2.1
1002,101028,2022-07-19,Billing,12.5,2.5
1003,101030,2022-12-18,Technical,36.3,3.7
1004,101033,2023-10-10,Technical,49.0,3.6
1005,101034,2025-10-03,Technical,7.1,2.5
1006,101034,2024-12-30,Feature,27.5,4.5
1007,101035,2025-06-30,Billing,32.4,2.2
1008,101037,2025-01-05,Billing,57.5,3.0
1009,101038,2022-10-02,Account,30.3,3.7
1010,101038,2024-03-26,Feature,57.6,4.8
1011,101040,2022-03-29,Feature,46.5,2.5
1012,101041,2024-01-29,Account,39.0,4.3
1013,101041,2022-04-06,Feature,19.1,4.8
1014,101042,2022-07-02,Billing,15.2,2.3
1015,101042,2024-04-01,Account,65.0,2.3
1016,101042,2024-06-03,Technical,14.3,4.6
1017,101042,2024-12-04,Feature,58.6,4.9
1018,101045,2025-05-24,Feature,30.3,4.6
1019,101045,2025-08-29,Billing,41.9,2.1
1020,101047,2024-02-13,Billing,48.0,4.9
1021,101047,2024-05-09,Billing,18.1,3.5
1022,101047,2024-07-18,Technical,17.7,2.9
1023,101048,2022-06-06,Billing,51.8,2.2
1024,101049,2022-02-20,Account,32.3,3.1
1025,101051,2025-02-16,Feature,3.4,4.6
1026,101052,2024-03-11,Account,17.5,3.6
1027,101056,2023-09-14,Technical,71.0,2.7
1028,101056,2023-07-21,Account,37.5,2.3
1029,101059,2024-06-30,Billing,66.6,4.4
1030,101059,2022-12-06,Account,15.2,4.8
1031,101062,2025-10-01,Account,52.9,3.5
1032,101064,2022-12-23,Account,6.0,4.2
1033,101065,2023-11-21,Technical,41.6,2.2
1034,101065,2024-04-29,Billing,3.4,3.7
1035,101066,2024-03-06,Account,44.1,2.9
1036,101068,2024-04-25,Feature,1.2,2.2
1037,101068,2024-08-27,Technical,22.6,5.0
1038,101068,2024-09-12,Feature,69.2,3.7
1039,101071,2024-09-12,Billing,49.3,3.2
1040,101073,2024-06-18,Account,50.7,4.5
1041,101073,2023-01-19,Feature,64.9,3.9
1042,101074,2023-12-22,Account,58.2,3.9
1043,101076,2024-12-19,Account,37.0,2.0
1044,101077,2023-08-07,Billing,45.3,2.9
1045,101079,2025-08-13,Feature,66.2,2.4
1046,101081,2023-08-29,Billing,6.4,4.8
1047,101081,2025-06-30,Feature,23.6,4.5
1048,101082,2024-06-01,Billing,7.8,3.5
1049,101082,2022-05-20,Account,67.0,4.0
1050,101083,2024-01-21,Billing,54.6,2.8
1051,101084,2022-10-03,Technical,62.9,3.1
1052,101086,2023-04-11,Account,45.6,2.7
1053,101086,2025-02-03,Technical,46.6,5.0
1054,101087,2022-10-31,Account,44.4,3.2
1055,101087,2022-08-23,Account,11.1,3.4
1056,101089,2024-04-03,Account,66.6,4.8
1057,101090,2023-03-09,Account,57.0,3.2
1058,101093,2022-03-20,Technical,3.0,4.8
1059,101094,2025-06-04,Technical,60.5,5.0
1060,101095,2024-01-06,Feature,57.1,3.9
1061,101099,2022-07-01,Account,61.5,4.9
1062,101100,2023-09-14,Feature,2.0,4.5
1063,101101,2023-05-17,Account,63.8,4.3
1064,101101,2023-12-27,Account,19.7,4.6
1065,101102,2023-11-28,Feature,58.0,3.1
1066,101103,2024-04-26,Billing,48.8,4.8
1067,101103,2024-07-25,Account,52.3,3.1
1068,101105,2024-04-07,Billing,10.9,2.1
1069,101105,2024-06-28,Account,17.9,2.2
1070,101106,2023-08-16,Feature,15.3,3.2
1071,101109,2024-01-28,Feature,17.4,2.8
1072,101110,2025-08-05,Account,56.9,3.7
1073,101111,2025-10-03,Account,13.5,2.5
1074,101111,2024-05-31,Technical,55.4,4.9
1075,101114,2025-09-17,Billing,50.3,3.1
1076,101114,2025-09-12,Account,66.8,4.0
1077,101116,2022-08-05,Account,31.9,2.1
1078,101117,2023-03-17,Billing,65.0,4.6
1079,101118,2023-03-14,Billing,12.3,2.6
1080,101118,2024-01-28,Feature,25.8,4.8
1081,101118,2025-03-29,Account,44.7,3.6
1082,101119,2023-09-10,Technical,48.0,3.5
1083,101121,2022-04-08,Billing,32.6,3.9
1084,101121,2023-07-08,Feature,28.2,2.2
1085,101123,2024-11-17,Technical,14.1,3.9
1086,101124,2025-04-09,Feature,11.3,3.2
1087,101125,2024-04-20,Technical,21.5,2.4
1088,101125,2025-02-19,Feature,33.1,3.2
1089,101125,2025-06-02,Account,9.0,2.8
1090,101126,2025-08-10,Technical,2.1,4.8
1091,101129,2024-09-07,Account,47.7,3.9
1092,101129,2024-05-03,Technical,47.2,3.7
1093,101130,2025-06-09,Technical,71.0,4.6
1094,101131,2022-07-09,Feature,19.4,2.4
1095,101131,2024-09-20,Account,20.0,2.1
1096,101135,2022-07-26,Account,51.1,4.4
1097,101137,2025-09-11,Billing,56.5,3.5
1098,101139,2023-04-08,Technical,39.8,2.3
1099,101141,2023-11-06,Feature,68.5,3.0
1100,101142,2022-10-13,Technical,41.2,3.4
1101,101142,2025-02-04,Billing,52.5,2.2
1102,101143,2024-07-09,Billing,58.3,4.3
1103,101144,2022-08-04,Billing,17.6,3.9
1104,101147,2024-08-18,Account,31.4,4.5
1105,101147,2025-07-26,Feature,66.4,2.9
1106,101150,2024-08-05,Feature,41.3,2.2
1107,101151,2022-05-23,Technical,29.7,3.0
1108,101152,2025-05-05,Billing,36.9,4.0
1109,101152,2024-01-26,Billing,16.8,3.8
1110,101156,2024-03-04,Account,16.5,2.0
1111,101156,2025-10-20,Technical,56.9,2.6
1112,101156,2022-07-14,Billing,3.0,3.3
1113,101156,2022-12-06,Technical,31.2,3.5
1114,101158,2024-03-17,Technical,13.3,3.9
1115,101158,2023-01-05,Account,7.5,3.1
1116,101159,2022-02-02,Feature,53.4,2.9
1117,101161,2025-06-09,Technical,20.5,3.3
1118,101161,2025-03-13,Account,60.9,5.0
1119,101162,2024-10-19,Billing,2.3,2.4
1120,101162,2024-04-05,Billing,43.0,4.1
1121,101163,2024-03-27,Technical,14.2,2.5
1122,101164,2024-09-05,Technical,51.3,3.5
1123,101166,2023-02-28,Feature,26.9,3.3
1124,101166,2023-09-16,Feature,50.0,2.6
1125,101168,2025-02-24,Feature,57.3,2.2
1126,101174,2025-02-13,Account,14.4,2.4
1127,101176,2022-05-24,Feature,3.0,3.3
1128,101179,2025-09-27,Feature,71.5,4.6
1129,101182,2022-03-26,Account,49.8,3.4
1130,101182,2023-11-16,Feature,37.9,4.8
1131,101186,2024-04-13,Billing,46.6,2.8
1132,101187,2023-11-05,Feature,22.0,4.3
1133,101187,2023-04-10,Account,48.0,4.7
1134,101189,2024-05-21,Account,65.8,2.5
1135,101190,2024-09-25,Account,41.3,3.2
1136,101190,2023-03-30,Feature,29.6,3.6
1137,101190,2024-05-18,Account,16.1,3.8
1138,101191,2022-09-11,Account,29.5,3.5
1139,101192,2023-06-15,Account,19.3,3.2
1140,101192,2025-05-05,Account,19.6,2.5
1141,101193,2022-10-12,Technical,42.1,2.3
